folder	filename	path	width	height	xmin	ymin	xmax	ymax				name
images	24798827.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798827.jpg	893	475	348.0021	0	822.1851	475				Chiroptera
images	24798828.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798828.jpg	938	616	85.5456	0	700.0294	616				Chiroptera
images	24798829.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798829.jpg	594	929	0	276.0988	591.4458	867.5446				Chiroptera
images	24798830.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798830.jpg	921	608	169.0035	0	775.6662	606.6627				Chiroptera
images	24798831.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798831.jpg	927	613	189.108	1.7164	799.1667	611.7751				Chiroptera
images	24798832.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798832.jpg	615	908	0	209.3848	612.4785	821.8633				Chiroptera
images	24798833.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798833.jpg	616	945	2.6488	170.667	616	784.0182				Chiroptera
images	24798834.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798834.jpg	616	928	0	288.7008	610.8256	899.5264				Chiroptera
images	24798835.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798835.jpg	604	914	2.5368	60.9638	604	662.427				Chiroptera
images	24798836.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798836.jpg	602	918	2.5284	206.55	602	806.0216				Chiroptera
images	24798837.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798837.jpg	612	914	0	96.5184	609.4908	706.0092				Chiroptera
images	24798838.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798838.jpg	931	616	239.6394	0	854.0063	616				Chiroptera
images	24798839.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798839.jpg	881	605	201.749	0	805.3221	605				Chiroptera
images	24798840.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798840.jpg	939	605	60.4716	1.694	663.4974	604.7198				Chiroptera
images	24798841.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798841.jpg	892	571	165.1092	0	695.2248	571				Chiroptera
images	24798842.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798842.jpg	915	605	174.948	0	740.052	605				Chiroptera
images	24798843.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798843.jpg	616	944	0	220.2352	613.3512	833.5864				Chiroptera
images	24798844.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798844.jpg	605	928	0	239.7024	602.3985	842.1009				Chiroptera
images	24798845.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798845.jpg	615	916	2.5215	254.4648	615	866.9433				Chiroptera
images	24798846.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798846.jpg	541	367	89.6437	0	429.9327	340.289				Chiroptera
images	24798880.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798880.jpg	1600	1200	276.64	69.96	1276.64	1069.96				Chiroptera
images	24798881.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798881.jpg	1600	1200	333.28	103.32	1289.92	1059.96				Chiroptera
images	24798882.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798882.jpg	1200	1600	57.72	66.72	1102.2	1111.2				Chiroptera
images	24798888.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798888.jpg	1064	882	200.9896	58.8294	943.8744	801.7142				Chiroptera
images	24798889.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798889.jpg	1146	944	159.9816	0	1030.5978	944				Chiroptera
images	24798890.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798890.jpg	890	1296	0	72.0576	864.813	936.8706				Chiroptera
images	24798891.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798891.jpg	1510	1008	431.407	162.3888	1137.332	868.3138				Chiroptera
images	24798892.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798892.jpg	1008	1251	45.1584	177.2667	1008	1140.1083				Chiroptera
images	24798893.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798893.jpg	1008	1382	3.8304	310.95	1008	1315.1196				Chiroptera
images	24798894.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798894.jpg	1008	1299	0	249.0183	957.3984	1206.4167				Chiroptera
images	24798895.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798895.jpg	1008	1242	79.4304	213.8724	1008	1142.442				Chiroptera
images	24798896.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798896.jpg	825	1080	33	50.976	765.0225	782.9985				Chiroptera
images	24798897.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798897.jpg	1008	1104	119.448	147.1632	995.7024	1023.4176				Chiroptera
images	24798898.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798898.jpg	1438	1000	227.6354	63.9	1140.9092	977.1738				Chiroptera
images	24798900.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798900.jpg	1008	1391	139.0032	119.7651	1008	988.7619				Chiroptera
images	24798901.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798901.jpg	843	1280	0	81.792	839.4594	921.2514				Chiroptera
images	24798902.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798902.jpg	894	1241	69.0168	106.8501	887.1162	924.9495				Chiroptera
images	24798913.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798913.jpg	634	476	78.1088	7.9492	518.8656	448.706				Chiroptera
images	24798915.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798915.jpg	338	600	0	199.98	336.3438	536.3238				Chiroptera
images	24798917.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798917.jpg	1153	1705	4.7273	412.0985	1153	1560.3712				Chiroptera
images	24798918.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798918.jpg	407	591	1.628	32.8596	405.3313	436.5629				Chiroptera
images	24798920.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798920.jpg	679	1062	0	280.2618	676.0803	956.3421				Chiroptera
images	24798921.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798921.jpg	704	1059	0	141.1647	701.0432	842.2079				Chiroptera
images	24798922.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798922.jpg	1058	694	289.0456	0	980.8718	691.8262				Chiroptera
images	24798923.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798923.jpg	704	1061	0	271.1916	701.0432	972.2348				Chiroptera
images	24798924.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798924.jpg	1056	701	243.5136	0	943.008	699.4944				Chiroptera
images	24798925.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798925.jpg	691	1077	0	388.9047	688.0287	1076.9334				Chiroptera
images	24798926.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798926.jpg	931	669	189.5516	5.5527	852.9822	668.9833				Chiroptera
images	24798927.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798927.jpg	692	966	2.6988	136.8822	692	826.1834				Chiroptera
images	24798928.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798928.jpg	803	564	183.1643	0	745.1037	561.9394				Chiroptera
images	24798929.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798929.jpg	1058	703	83.8994	9.7717	772.9748	698.8471				Chiroptera
images	24798930.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798930.jpg	1060	694	175.43	1.9432	867.292	693.8052				Chiroptera
images	24798931.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798931.jpg	634	675	0	3.78	632.098	635.878				Chiroptera
images	24798932.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798932.jpg	626	691	1.9406	30.6804	626	654.7398				Chiroptera
images	24798935.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798935.jpg	891	697	154.9449	0	848.4102	697				Chiroptera
images	24798936.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798936.jpg	683	1057	2.9369	375.8692	680.0631	1052.9954				Chiroptera
images	24798937.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798937.jpg	1059	703	85.9908	0	785.4603	699.4695				Chiroptera
images	24798939.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798939.jpg	1069	701	336.8419	1.9628	1035.861	700.9819				Chiroptera
images	24798940.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798940.jpg	1080	704	170.208	0	872.64	702.432				Chiroptera
images	24798941.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798941.jpg	676	1029	2.8392	242.9469	676	916.1077				Chiroptera
images	24798942.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798942.jpg	702	1027	0	196.8759	699.1218	895.9977				Chiroptera
images	24798943.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798943.jpg	697	1042	20.213	228.6148	685.4298	893.8316				Chiroptera
images	24798944.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798944.jpg	1043	699	324.373	0	1021.6185	699				Chiroptera
images	24798945.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798945.jpg	1027	702	150.0447	5.8266	845.7345	701.5164				Chiroptera
images	24798946.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798946.jpg	701	1055	2.9442	328.2105	701	1026.2663				Chiroptera
images	24798947.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798947.jpg	942	678	156.372	0	832.728	676.356				Chiroptera
images	24798962.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798962.jpg	859	644	241.6367	68.0064	685.482	511.8517				Chiroptera
images	24798963.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798963.jpg	1024	768	147.2512	17.0496	881.152	750.9504				Chiroptera
images	24798964.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798964.jpg	1024	768	142.9504	53.2992	842.6496	752.9984				Chiroptera
images	24798965.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798965.jpg	1024	768	204.8	0	800.0512	768				Chiroptera
images	24798987.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798987.jpg	1133	756	329.3631	27.2916	1019.7	717.6285				Chiroptera
images	24798988.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798988.jpg	1133	756	308.4026	58.8168	1000.7789	751.1931				Chiroptera
images	24798991.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798991.jpg	1133	756	151.0289	0	625.1894	474.1605				Chiroptera
images	24798992.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798992.jpg	1133	756	165.7579	52.4664	801.4842	688.1927				Chiroptera
images	24798993.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798993.jpg	1133	756	16.7684	33.5664	728.0658	744.8638				Chiroptera
images	24798995.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798995.jpg	1133	756	106.9552	23.1336	839.2131	755.3915				Chiroptera
images	24798996.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798996.jpg	1133	756	172.1027	14.6664	793.1	635.6637				Chiroptera
images	24798997.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798997.jpg	1133	756	146.8368	153.3168	749.0263	755.5063				Chiroptera
images	24798998.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798998.jpg	1133	756	247.5605	27.2916	954.6658	734.3969				Chiroptera
images	24798999.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798999.jpg	1133	756	264.3289	58.8168	898.0158	692.5037				Chiroptera
images	24799000.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799000.jpg	1133	756	178.3342	60.9336	837.1737	719.7731				Chiroptera
images	24799001.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799001.jpg	1133	756	132.2211	81.8748	767.9474	717.6011				Chiroptera
images	24799002.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799002.jpg	1133	756	167.7973	14.6664	845.4446	692.3137				Chiroptera
images	24799003.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799003.jpg	756	1133	0	201.4474	743.3748	944.8222				Chiroptera
images	24799004.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799004.jpg	756	1133	0	245.5211	677.2248	922.7459				Chiroptera
images	24799005.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799005.jpg	756	1133	0	179.3539	721.3752	900.7291				Chiroptera
images	24799006.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799006.jpg	756	1133	0	289.5948	752.8248	1042.4196				Chiroptera
images	24799007.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799007.jpg	756	1133	22.0752	239.1763	693.0252	910.1263				Chiroptera
images	24799008.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799008.jpg	1133	756	169.95	0	572.8448	402.8948				Chiroptera
images	24799009.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799009.jpg	756	1133	3.1752	305.2302	752.9004	1054.9554				Chiroptera
images	24799010.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799010.jpg	756	1133	0	333.5552	752.8248	1086.38				Chiroptera
images	24799011.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799011.jpg	756	1133	3.1752	358.8211	752.9004	1108.5463				Chiroptera
images	24799012.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799012.jpg	1133	756	159.4131	0	864.3657	704.9526				Chiroptera
images	24799013.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799013.jpg	2048	490	889.856	0	1377.0752	490				Chiroptera
images	24799014.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799014.jpg	720	491	113.184	1.3748	602.712	490.9028				Chiroptera
images	24799499.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799499.jpg	756	1134	28.35	163.7496	727.65	863.0496				Chiroptera
images	24799645.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799645.jpg	3151	2078	628.9396	0	2700.7221	2071.7825				Chiroptera
images	24799646.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799646.jpg	1652	2377	6.608	726.4112	1652	2371.8032				Chiroptera
images	24799647.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799647.jpg	4272	2848	1186.7616	221.5744	3813.1872	2848				Chiroptera
images	24799648.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799648.jpg	4272	2848	1265.7936	237.2384	3480.8256	2452.2704				Chiroptera
images	24799755.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799755.jpg	1024	683	494.8992	168.8376	783.1552	457.0936				Chiroptera
images	24800004.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24800004.jpg	3034	2167	800.6726	0	2961.7908	2161.1182				Chiroptera
images	24800082.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24800082.jpg	1536	2048	0	403.8656	1444.9152	1848.7808				Chiroptera
images	24800457.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24800457.jpg	2048	1536	400.9984	21.3504	1740.8	1361.152				Chiroptera
images	24800490.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24800490.jpg	1536	2048	62.5152	318.6688	1461.9648	1718.1184				Chiroptera
images	24839970.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24839970.jpg	2048	1152	434.3808	166.1184	1377.0752	1108.8128				Chiroptera
images	24840626.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24840626.jpg	948	680	132.1512	1.904	808.17	677.9228				Chiroptera
images	24840627.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24840627.jpg	684	1055	0	49.796	681.0588	730.8548				Chiroptera
